id,zona,tracker,fila,tipo,strings,articulada,art_plano,x,y_sur,y_norte,z_sur,z_norte,pend_long,pend_long_trk,s_oeste,s_este,azi_oeste,azi_este,mag_oeste,mag_este,resid_oeste,resid_este,vec_oeste,vec_este,herm_oeste,herm_este,tcu_s_oeste,tcu_az_oeste,tcu_mag_oeste,tcu_s_este,tcu_az_este,tcu_mag_este,tcu_vec_oeste,tcu_vec_este,tcu_herm_oeste,tcu_herm_este,pend_proy,d_pend,estado,sector,origen
PD-570-1,PD,570,1,2TTx42,3,NO,NO,659687.653,4331382.717,4331438.924,737.54,736.284,-2.235,-2.387,1.837,,37.6,,3.012,,0.025,,no,no,,,2.264,43.5,3.29,-1.431,30.9,2.783,PD-566-1,PD-570-1 (hermana),NO,SI,-2.264,0.029,ok,,medido
PD-571-0,PD,571,0,2TTx28,2,NO,NO,659681.623,4331471.264,4331509.001,735.118,733.428,-4.478,-4.766,4.295,-3.709,42.0,37.9,6.416,6.039,0.077,0.102,no,no,,,4.429,42.9,6.506,-1.471,17.2,4.988,PD-567-1,PD-574-0,NO,NO,-4.182,-0.296,ok,,medido
PD-571-1,PD,571,1,2TTx28,2,NO,NO,659687.635,4331471.282,4331509.012,734.971,733.064,-5.054,-4.766,4.548,-3.565,43.7,36.8,6.588,5.952,0.013,0.126,no,no,,,4.429,42.9,6.506,-1.471,17.2,4.988,PD-567-1,PD-574-0,NO,NO,-4.674,-0.38,ok,,medido
PD-572-0,PD,572,0,2TTx56,4,NO,NO,659681.624,4331570.277,4331644.916,729.833,726.269,-4.775,-4.79,0.463,-0.571,5.5,6.8,4.813,4.824,0.064,0.036,no,no,,,0.464,5.5,4.813,0.037,359.6,4.791,PD-568-1,PD-572-1 (hermana),NO,SI,-4.805,0.03,ok,,medido
PD-572-1,PD,572,1,2TTx56,4,NO,NO,659687.614,4331570.272,4331644.887,729.847,726.261,-4.806,-4.79,0.1,-1.046,1.2,12.3,4.792,4.903,0.014,0.091,no,no,,,0.464,5.5,4.813,0.037,359.6,4.791,PD-568-1,PD-572-1 (hermana),NO,SI,-4.701,-0.105,ok,,medido
PD-573-0,PD,573,0,2TTx28,2,NO,NO,659681.629,4331671.956,4331709.694,725.032,723.867,-3.087,-2.973,1.51,0.229,26.9,355.6,3.334,2.981,0.042,0.089,no,no,,,1.521,27.1,3.339,0.116,357.8,2.975,PD-569-1,PD-576-0,NO,NO,-2.748,-0.339,ok,,medido
PD-573-1,PD,573,1,2TTx28,2,NO,NO,659687.634,4331671.903,4331709.656,724.95,723.871,-2.858,-2.973,1.293,1.332,23.5,335.9,3.242,3.257,0.029,0.082,no,no,,,1.521,27.1,3.339,0.116,357.8,2.975,PD-569-1,PD-576-0,NO,NO,-2.535,-0.323,ok,,medido
PD-574-0,PD,574,0,2TTx42,3,NO,NO,659693.639,4331471.175,4331527.38,734.688,732.44,-4.0,-4.074,3.472,-4.859,40.4,50.0,5.352,6.341,0.079,0.032,no,no,,,4.545,48.1,6.103,-4.545,48.1,6.103,PD-574-0 (hermana),PD-574-1 (hermana),SI,SI,-3.835,-0.165,ok,,medido
PD-574-1,PD,574,1,2TTx42,3,NO,NO,659699.638,4331471.222,4331527.425,734.455,732.124,-4.147,-4.074,3.468,-4.707,40.4,49.1,5.35,6.225,0.065,0.041,no,no,,,4.545,48.1,6.103,-4.545,48.1,6.103,PD-574-0 (hermana),PD-574-1 (hermana),SI,SI,-4.083,-0.064,ok,,medido
PD-575-0,PD,575,0,2TTx56,4,NO,NO,659693.64,4331570.296,4331644.921,729.709,726.272,-4.606,-4.523,0.451,-1.015,5.7,12.6,4.545,4.635,0.035,0.143,no,no,,,1.031,12.8,4.639,-0.139,1.8,4.525,PD-572-1,PD-575-1 (hermana),NO,SI,-4.563,-0.043,ok,,medido
PD-575-1,PD,575,1,2TTx56,4,NO,NO,659699.659,4331570.287,4331644.915,729.639,726.326,-4.439,-4.523,0.41,-1.205,5.2,14.9,4.541,4.68,0.021,0.219,no,no,,,1.031,12.8,4.639,-0.139,1.8,4.525,PD-572-1,PD-575-1 (hermana),NO,SI,-4.415,-0.024,ok,,medido
PD-576-0,PD,576,0,2TTx28,2,NO,NO,659693.645,4331669.937,4331707.693,725.061,723.891,-3.099,-3.114,0.846,1.761,15.2,330.5,3.227,3.577,0.064,0.029,no,no,,,-0.116,357.9,3.116,2.795,318.1,4.184,PD-573-1,PD-579-0,NO,NO,-2.447,-0.652,atencion,,medido
PD-576-1,PD,576,1,2TTx28,2,NO,NO,659699.652,4331669.934,4331707.683,725.086,723.905,-3.129,-3.114,0.237,2.003,4.4,327.2,3.123,3.702,0.055,0.078,no,no,,,-0.116,357.9,3.116,2.795,318.1,4.184,PD-573-1,PD-579-0,NO,NO,-2.68,-0.449,ok,,medido
PD-577-0,PD,577,0,2TTx42,3,NO,NO,659705.607,4331471.237,4331527.398,734.214,731.7,-4.476,-4.65,3.932,-4.375,40.2,43.3,6.089,6.384,0.135,0.033,no,no,,,5.575,50.2,7.259,-3.769,39.0,5.986,PD-574-1,PD-580-0,NO,NO,-4.458,-0.018,ok,,medido
PD-577-1,PD,577,1,2TTx42,3,NO,NO,659711.606,4331471.257,4331527.382,734.009,731.302,-4.823,-4.65,4.198,-4.244,42.1,42.4,6.264,6.295,0.152,0.056,no,no,,,5.575,50.2,7.259,-3.769,39.0,5.986,PD-574-1,PD-580-0,NO,NO,-4.762,-0.061,ok,,medido
PD-578-0,PD,578,0,2TTx56,4,NO,NO,659705.636,4331570.298,4331644.931,729.461,726.286,-4.254,-4.228,0.88,-1.036,11.8,13.8,4.318,4.353,0.056,0.175,no,no,,,1.814,23.2,4.6,-1.1,14.6,4.368,PD-575-1,PD-578-1 (hermana),NO,SI,-4.203,-0.051,ok,,medido
PD-578-1,PD,578,1,2TTx56,4,NO,NO,659711.643,4331570.253,4331644.901,729.377,726.241,-4.201,-4.228,1.079,-1.07,14.3,14.2,4.363,4.361,0.045,0.173,no,no,,,1.814,23.2,4.6,-1.1,14.6,4.368,PD-575-1,PD-578-1 (hermana),NO,SI,-4.171,-0.03,ok,,medido
PD-579-0,PD,579,0,2TTx28,2,NO,NO,659705.61,4331667.944,4331705.715,725.446,724.015,-3.789,-3.765,-0.567,1.095,351.4,343.8,3.808,3.921,0.132,0.085,no,no,,,-2.51,326.3,4.525,2.51,326.3,4.525,PD-579-0 (hermana),PD-579-1 (hermana),SI,SI,-2.997,-0.792,atencion,,medido
PD-579-1,PD,579,1,2TTx28,2,NO,NO,659711.644,4331667.935,4331705.694,725.589,724.176,-3.742,-3.765,-1.759,0.367,335.0,354.4,4.156,3.783,0.081,0.073,no,no,,,-2.51,326.3,4.525,2.51,326.3,4.525,PD-579-0 (hermana),PD-579-1 (hermana),SI,SI,-3.05,-0.692,atencion,,medido
PD-58-0,PD,58,0,2TTx56,4,NO,NO,658095.116,4330208.425,4330282.865,795.479,790.323,-6.926,-6.96,-1.683,1.381,346.4,348.8,7.16,7.095,0.074,0.258,sí,sí,,,-0.891,352.7,7.017,5.293,322.7,8.744,PD-52-1,PD-64-0,NO,NO,-6.684,-0.242,ok,,medido
PD-58-1,PD,58,1,2TTx56,4,NO,NO,658101.127,4330208.398,4330282.857,795.599,790.392,-6.993,-6.96,-1.595,0.972,347.1,352.0,7.14,7.027,0.049,0.315,sí,sí,,,-0.891,352.7,7.017,5.293,322.7,8.744,PD-52-1,PD-64-0,NO,NO,-6.6,-0.393,ok,,medido
PD-580-0,PD,580,0,2TTx42,3,NO,NO,659717.639,4331471.181,4331527.363,733.856,731.005,-5.075,-5.084,4.666,-4.651,42.5,42.5,6.901,6.89,0.021,0.052,no,no,,,3.786,36.7,6.339,-3.786,36.7,6.339,PD-580-0 (hermana),PD-580-1 (hermana),SI,SI,-4.902,-0.173,ok,,medido
PD-580-1,PD,580,1,2TTx42,3,NO,NO,659723.647,4331471.197,4331527.387,733.633,730.771,-5.093,-5.084,4.306,-4.956,40.3,44.3,6.662,7.1,0.055,0.062,no,no,,,3.786,36.7,6.339,-3.786,36.7,6.339,PD-580-0 (hermana),PD-580-1 (hermana),SI,SI,-5.012,-0.081,ok,,medido
PD-581-0,PD,581,0,2TTx42,3,NO,NO,659717.569,4331556.92,4331613.091,730.106,727.318,-4.963,-4.688,1.497,-2.183,17.7,25.0,4.921,5.171,0.041,0.026,no,sí,,,1.742,20.4,5.001,-1.742,20.4,5.001,PD-581-0 (hermana),PD-581-1 (hermana),SI,SI,-5.012,0.049,ok,,medido
PD-581-1,PD,581,1,2TTx42,3,NO,NO,659723.564,4331556.896,4331613.096,729.848,727.368,-4.413,-4.688,1.431,-2.358,17.0,26.7,4.902,5.248,0.034,0.007,no,sí,,,1.742,20.4,5.001,-1.742,20.4,5.001,PD-581-0 (hermana),PD-581-1 (hermana),SI,SI,-4.583,0.17,ok,,medido
PD-582-0,PD,582,0,2TTx56,4,NO,NO,659717.557,4331613.352,4331688.0,727.291,724.948,-3.139,-3.113,-0.438,0.083,352.0,358.5,3.144,3.114,0.354,0.073,sí,no,,,1.823,30.4,3.608,0.89,344.0,3.238,PD-578-1,PD-582-1 (hermana),NO,SI,-3.209,0.07,ok,,medido
PD-582-1,PD,582,1,2TTx56,4,NO,NO,659723.582,4331613.373,4331688.019,727.325,725.02,-3.088,-3.113,-0.554,-0.545,349.9,9.9,3.162,3.161,0.326,0.062,sí,no,,,1.823,30.4,3.608,0.89,344.0,3.238,PD-578-1,PD-582-1 (hermana),NO,SI,-3.116,0.028,ok,,medido
PD-583-0,PD,583,0,2TTx42,3,NO,NO,659729.636,4331471.256,4331527.436,733.352,730.429,-5.203,-5.043,4.519,-4.774,41.9,43.4,6.772,6.944,0.042,0.051,no,no,,,5.155,45.6,7.211,-4.882,44.1,7.019,PD-580-1,PD-583-1 (hermana),NO,SI,-4.972,-0.231,ok,,medido
PD-583-1,PD,583,1,2TTx42,3,NO,NO,659735.63,4331471.249,4331527.381,732.97,730.229,-4.883,-5.043,4.558,-4.909,42.1,44.2,6.798,7.038,0.055,0.044,no,no,,,5.155,45.6,7.211,-4.882,44.1,7.019,PD-580-1,PD-583-1 (hermana),NO,SI,-4.787,-0.096,ok,,medido
PD-584-0,PD,584,0,2TTx42,3,NO,NO,659729.566,4331556.901,4331613.111,729.54,727.35,-3.896,-3.804,1.69,-2.063,24.0,28.5,4.162,4.327,0.064,0.02,no,sí,,,2.709,35.5,4.67,-2.111,29.0,4.35,PD-581-1,PD-584-1 (hermana),NO,SI,-4.169,0.273,ok,,medido
PD-584-1,PD,584,1,2TTx42,3,NO,NO,659735.583,4331556.876,4331613.083,729.362,727.276,-3.711,-3.804,1.796,-2.037,25.3,28.2,4.206,4.315,0.074,0.017,no,sí,,,2.709,35.5,4.67,-2.111,29.0,4.35,PD-581-1,PD-584-1 (hermana),NO,SI,-3.87,0.159,ok,,medido
PD-585-0,PD,585,0,2TTx56,4,NO,NO,659729.558,4331613.376,4331688.024,727.384,725.02,-3.167,-3.117,-0.498,-0.93,350.9,16.6,3.156,3.252,0.29,0.012,sí,no,,,1.047,18.6,3.288,-0.873,15.7,3.237,PD-585-0 (hermana),PD-588-0,SI,NO,-3.082,-0.085,ok,,medido
PD-585-1,PD,585,1,2TTx56,4,NO,NO,659735.596,4331613.385,4331688.032,727.283,724.994,-3.066,-3.117,-0.047,-0.911,359.1,16.3,3.117,3.247,0.172,0.017,sí,no,,,1.047,18.6,3.288,-0.873,15.7,3.237,PD-585-0 (hermana),PD-588-0,SI,NO,-3.077,0.011,ok,,medido
PD-586-0,PD,586,0,2TTx28,2,NO,NO,659741.62,4331489.598,4331527.373,731.516,730.023,-3.952,-3.971,5.194,-2.719,52.6,34.4,6.538,4.813,0.071,0.0,no,no,,,6.381,58.1,7.515,-2.719,34.4,4.812,PD-583-1,PD-586-1 (hermana),NO,SI,-3.886,-0.066,ok,,medido
PD-586-1,PD,586,1,2TTx28,2,NO,NO,659747.637,4331489.659,4331527.409,731.357,729.851,-3.989,-3.971,4.537,,48.8,,6.029,,0.039,,no,no,,,6.381,58.1,7.515,-2.719,34.4,4.812,PD-583-1,PD-586-1 (hermana),NO,SI,-3.786,-0.203,ok,,medido
PD-587-0,PD,587,0,2TTx42,3,NO,NO,659741.624,4331556.881,4331613.073,729.156,727.213,-3.458,-3.265,2.018,-2.169,31.7,33.6,3.838,3.92,0.06,0.052,no,sí,,,2.268,34.8,3.975,-1.63,26.5,3.649,PD-587-0 (hermana),PD-589-0,SI,NO,-3.556,0.098,ok,,medido
PD-587-1,PD,587,1,2TTx42,3,NO,NO,659747.608,4331556.873,4331613.099,728.912,727.185,-3.072,-3.265,2.277,-2.148,34.9,33.3,3.98,3.908,0.012,0.055,no,sí,,,2.268,34.8,3.975,-1.63,26.5,3.649,PD-587-0 (hermana),PD-589-0,SI,NO,-3.285,0.213,ok,,medido
PD-588-0,PD,588,0,2TTx56,4,NO,NO,659741.617,4331613.339,4331687.975,727.228,724.947,-3.056,-3.067,0.264,-0.93,4.9,16.9,3.079,3.205,0.084,0.016,sí,no,,,0.873,15.9,3.189,-0.665,12.2,3.139,PD-585-1,PD-588-1 (hermana),NO,SI,-3.063,0.007,ok,,medido
PD-588-1,PD,588,1,2TTx56,4,NO,NO,659747.64,4331613.346,4331687.997,727.196,724.898,-3.078,-3.067,0.664,-1.123,12.2,20.1,3.138,3.266,0.036,0.037,sí,no,,,0.873,15.9,3.189,-0.665,12.2,3.139,PD-585-1,PD-588-1 (hermana),NO,SI,-3.015,-0.063,ok,,medido
PD-589-0,PD,589,0,2TTx42,3,NO,NO,659753.566,4331556.854,4331613.077,728.716,727.188,-2.718,-2.65,2.026,-2.357,37.4,41.7,3.336,3.546,0.008,0.037,no,sí,,,1.743,33.3,3.172,-1.743,33.3,3.172,PD-589-0 (hermana),PD-589-1 (hermana),SI,SI,-3.18,0.462,ok,,medido
PD-589-1,PD,589,1,2TTx42,3,NO,NO,659759.564,4331556.865,4331613.101,728.573,727.121,-2.582,-2.65,1.942,-2.613,36.2,44.6,3.285,3.721,0.016,0.022,no,sí,,,1.743,33.3,3.172,-1.743,33.3,3.172,PD-589-0 (hermana),PD-589-1 (hermana),SI,SI,-2.836,0.254,ok,,medido
PD-59-0,PD,59,0,2TTx42,3,NO,NO,658095.108,4330283.343,4330339.406,790.243,786.332,-6.976,-6.99,-1.697,1.736,346.4,346.1,7.193,7.203,0.021,0.155,sí,no,,,-1.349,349.1,7.119,4.026,330.1,8.067,PD-53-1,PD-64-0,NO,NO,-6.975,-0.001,ok,,medido
PD-59-1,PD,59,1,2TTx42,3,NO,NO,658101.091,4330283.321,4330339.37,790.358,786.432,-7.005,-6.99,-1.71,1.344,346.3,349.1,7.196,7.118,0.019,0.201,sí,no,,,-1.349,349.1,7.119,4.026,330.1,8.067,PD-53-1,PD-64-0,NO,NO,-6.988,-0.017,ok,,medido
PD-590-0,PD,590,0,2TTx56,4,NO,NO,659753.582,4331613.337,4331687.986,727.129,724.819,-3.094,-3.116,0.822,-1.09,14.8,19.3,3.223,3.301,0.032,0.037,sí,no,,,1.234,21.6,3.351,-0.925,16.5,3.25,PD-588-1,PD-592-0,NO,NO,-2.999,-0.095,ok,,medido
PD-590-1,PD,590,1,2TTx56,4,NO,NO,659759.579,4331613.306,4331687.947,727.086,724.744,-3.138,-3.116,0.975,-1.384,17.4,23.9,3.265,3.41,0.017,0.067,sí,no,,,1.234,21.6,3.351,-0.925,16.5,3.25,PD-588-1,PD-592-0,NO,NO,-2.968,-0.17,ok,,medido
PD-591-0,PD,591,0,2TTx42,3,NO,NO,659765.623,4331556.864,4331613.079,728.356,726.88,-2.626,-2.643,2.473,-2.398,43.1,42.2,3.62,3.569,0.079,0.067,no,sí,,,3.784,55.1,4.616,-1.451,28.8,3.016,PD-589-1,PD-591-1 (hermana),NO,SI,-2.992,0.366,ok,,medido
PD-591-1,PD,591,1,2TTx42,3,NO,NO,659771.598,4331556.876,4331613.088,728.279,726.783,-2.661,-2.643,2.218,-2.754,40.0,46.2,3.451,3.817,0.049,0.032,no,sí,,,3.784,55.1,4.616,-1.451,28.8,3.016,PD-589-1,PD-591-1 (hermana),NO,SI,-2.598,-0.063,ok,,medido
PD-592-0,PD,592,0,2TTx56,4,NO,NO,659765.612,4331613.383,4331688.014,726.956,724.758,-2.945,-2.864,0.985,-1.965,19.0,34.5,3.028,3.473,0.012,0.075,sí,no,,,0.925,17.9,3.009,-0.72,14.1,2.953,PD-590-1,PD-592-1 (hermana),NO,SI,-2.915,-0.03,ok,,medido
PD-592-1,PD,592,1,2TTx56,4,NO,NO,659771.605,4331613.313,4331687.97,726.854,724.777,-2.782,-2.864,0.912,-2.553,17.7,41.7,3.005,3.836,0.014,0.024,sí,no,,,0.925,17.9,3.009,-0.72,14.1,2.953,PD-590-1,PD-592-1 (hermana),NO,SI,-2.886,0.104,ok,,medido
PD-593-0,PD,593,0,2TTx42,3,NO,NO,659777.63,4331556.901,4331613.132,728.067,726.725,-2.387,-2.51,2.297,-3.175,42.5,51.7,3.402,4.047,0.035,0.014,no,sí,,,2.938,49.5,3.864,-2.938,49.5,3.864,PD-593-0 (hermana),PD-593-1 (hermana),SI,SI,-2.534,0.147,ok,,medido
PD-593-1,PD,593,1,2TTx42,3,NO,NO,659783.637,4331556.859,4331613.097,727.961,726.48,-2.633,-2.51,2.492,-3.126,44.8,51.2,3.537,4.009,0.027,0.007,no,sí,,,2.938,49.5,3.864,-2.938,49.5,3.864,PD-593-0 (hermana),PD-593-1 (hermana),SI,SI,-2.496,-0.137,ok,,medido
PD-594-0,PD,594,0,2TTx56,4,NO,NO,659777.637,4331613.365,4331688.011,726.743,724.605,-2.864,-2.809,1.296,-2.629,24.8,43.1,3.094,3.848,0.062,0.015,sí,no,,,2.377,40.2,3.68,-2.377,40.2,3.68,PD-594-0 (hermana),PD-594-1 (hermana),SI,SI,-2.821,-0.043,ok,,medido
PD-594-1,PD,594,1,2TTx56,4,NO,NO,659783.62,4331613.36,4331688.002,726.56,724.504,-2.754,-2.809,1.781,-2.833,32.4,45.2,3.326,3.99,0.068,0.031,sí,no,,,2.377,40.2,3.68,-2.377,40.2,3.68,PD-594-0 (hermana),PD-594-1 (hermana),SI,SI,-2.731,-0.023,ok,,medido
PD-595-0,PD,595,0,2TTx28,2,NO,NO,659789.602,4331575.239,4331613.028,727.221,726.378,-2.231,-2.098,2.621,-3.29,51.3,57.5,3.357,3.902,0.065,0.0,no,sí,,,3.29,57.5,3.901,-3.28,57.4,3.893,PD-595-0 (hermana),PD-597-0,SI,NO,-2.287,0.056,ok,,medido
PD-595-1,PD,595,1,2TTx28,2,NO,NO,659795.595,4331575.267,4331612.987,726.973,726.232,-1.964,-2.098,2.82,,53.4,,3.515,,0.07,,no,sí,,,3.29,57.5,3.901,-3.28,57.4,3.893,PD-595-0 (hermana),PD-597-0,SI,NO,-2.276,0.312,ok,,medido
PD-596-0,PD,596,0,2TTx56,4,NO,NO,659789.631,4331613.362,4331688.015,726.283,724.355,-2.583,-2.567,2.532,-2.715,44.6,46.6,3.606,3.736,0.061,0.062,sí,no,,,3.54,54.1,4.373,-1.793,34.9,3.131,PD-594-1,PD-596-1 (hermana),NO,SI,-2.643,0.06,ok,,medido
PD-596-1,PD,596,1,2TTx56,4,NO,NO,659795.632,4331613.313,4331687.98,726.165,724.26,-2.551,-2.567,2.525,-3.209,44.5,51.3,3.601,4.109,0.017,0.037,sí,no,,,3.54,54.1,4.373,-1.793,34.9,3.131,PD-594-1,PD-596-1 (hermana),NO,SI,-2.53,-0.021,ok,,medido
PD-597-0,PD,597,0,2TTx56,4,NO,NO,659801.642,4331610.417,4331685.106,726.092,724.169,-2.575,-2.581,2.562,-3.494,44.8,53.6,3.636,4.344,0.018,0.014,no,no,,,3.727,55.3,4.533,-3.487,53.5,4.338,PD-597-0 (hermana),PD-598-0,SI,NO,-2.483,-0.092,ok,,medido
PD-597-1,PD,597,1,2TTx56,4,NO,NO,659807.674,4331610.401,4331685.098,725.872,723.94,-2.586,-2.581,2.921,-3.295,48.5,51.9,3.898,4.185,0.049,0.006,no,no,,,3.727,55.3,4.533,-3.487,53.5,4.338,PD-597-0 (hermana),PD-598-0,SI,NO,-2.347,-0.239,ok,,medido
PD-598-0,PD,598,0,2TTx42,3,NO,NO,659813.64,4331628.82,4331685.04,725.116,723.805,-2.332,-2.263,3.133,-3.009,54.2,53.1,3.865,3.765,0.058,0.0,no,no,,,3.487,57.0,4.157,-3.009,53.1,3.765,PD-597-1,PD-598-1 (hermana),NO,SI,-2.098,-0.234,ok,,medido
PD-598-1,PD,598,1,2TTx42,3,NO,NO,659819.642,4331628.837,4331685.057,724.896,723.663,-2.193,-2.263,3.273,,55.3,,3.979,,0.025,,no,no,,,3.487,57.0,4.157,-3.009,53.1,3.765,PD-597-1,PD-598-1 (hermana),NO,SI,-2.037,-0.156,ok,,medido
PD-6-0,PD,6,0,2TTx28,2,NO,NO,657891.095,4330408.312,4330446.043,786.045,785.268,-2.059,-1.949,1.209,-2.086,31.8,46.9,2.294,2.855,0.101,0.066,sí,no,,,1.318,34.1,2.353,-1.318,34.1,2.353,PD-6-0 (hermana),PD-6-1 (hermana),SI,SI,-2.118,0.059,ok,,medido
PD-6-1,PD,6,1,2TTx28,2,NO,NO,657897.083,4330408.292,4330446.021,785.925,785.231,-1.839,-1.949,1.033,-2.305,27.9,49.8,2.206,3.019,0.032,0.047,sí,no,,,1.318,34.1,2.353,-1.318,34.1,2.353,PD-6-0 (hermana),PD-6-1 (hermana),SI,SI,-1.94,0.101,ok,,medido
PD-60-0,PD,60,0,2TTx42,3,NO,NO,658083.074,4331057.309,4331113.405,766.341,763.324,-5.378,-5.42,-0.827,0.513,351.3,354.6,5.483,5.444,0.043,0.115,no,no,,,-0.163,358.3,5.422,0.834,351.2,5.484,PD-60-0 (hermana),PD-65-0,SI,NO,-5.567,0.189,ok,,medido
PD-60-1,PD,60,1,2TTx42,3,NO,NO,658089.083,4331057.292,4331113.396,766.375,763.311,-5.461,-5.42,-0.809,0.693,351.5,352.7,5.48,5.464,0.039,0.093,no,no,,,-0.163,358.3,5.422,0.834,351.2,5.484,PD-60-0 (hermana),PD-65-0,SI,NO,-5.525,0.064,ok,,medido
PD-61-0,PD,61,0,2TTx28,2,NO,NO,658095.09,4330655.681,4330693.403,780.316,779.695,-1.646,-1.671,-1.009,-0.724,328.9,23.4,1.952,1.821,0.095,0.039,no,no,,,0.397,13.4,1.718,-0.073,2.5,1.673,PD-55-1,PD-61-1 (hermana),NO,SI,-1.937,0.291,ok,,medido
PD-61-1,PD,61,1,2TTx28,2,NO,NO,658101.106,4330655.745,4330693.474,780.32,779.68,-1.696,-1.671,-0.418,-0.968,346.0,30.1,1.723,1.931,0.079,0.01,no,no,,,0.397,13.4,1.718,-0.073,2.5,1.673,PD-55-1,PD-61-1 (hermana),NO,SI,-1.67,-0.026,ok,,medido
PD-62-0,PD,62,0,2TTx56,4,NO,NO,658107.13,4330114.919,4330189.506,799.789,796.653,-4.204,-4.028,0.418,-2.142,5.9,28.0,4.049,4.562,0.057,0.085,no,sí,,,2.497,31.8,4.739,-1.664,22.5,4.358,PD-62-0 (hermana),PD-68-0,SI,NO,-4.004,-0.2,ok,,medido
PD-62-1,PD,62,1,2TTx56,4,NO,NO,658113.127,4330114.882,4330189.482,799.509,796.636,-3.851,-4.028,1.038,-2.186,14.5,28.5,4.159,4.583,0.12,0.056,no,sí,,,2.497,31.8,4.739,-1.664,22.5,4.358,PD-62-0 (hermana),PD-68-0,SI,NO,-3.845,-0.006,ok,,medido
PD-63-0,PD,63,0,2TTx56,4,NO,NO,658107.144,4330189.925,4330264.446,796.638,791.936,-6.31,-6.24,-1.024,-0.043,350.7,0.4,6.323,6.24,0.062,0.195,sí,sí,,,-0.3,357.2,6.247,1.212,349.0,6.356,PD-57-1,PD-63-1 (hermana),NO,SI,-6.129,-0.181,ok,,medido
PD-63-1,PD,63,1,2TTx56,4,NO,NO,658113.145,4330189.934,4330264.461,796.658,792.06,-6.17,-6.24,-1.012,-0.357,350.8,3.3,6.321,6.25,0.087,0.235,sí,sí,,,-0.3,357.2,6.247,1.212,349.0,6.356,PD-57-1,PD-63-1 (hermana),NO,SI,-6.033,-0.137,ok,,medido
PD-64-0,PD,64,0,2TTx56,4,NO,NO,658107.105,4330264.93,4330339.373,791.981,786.618,-7.204,-7.198,-2.525,0.174,340.7,358.6,7.628,7.2,0.072,0.108,sí,no,,,-1.986,344.6,7.467,1.986,344.6,7.467,PD-64-0 (hermana),PD-64-1 (hermana),SI,SI,-6.973,-0.231,ok,,medido
PD-64-1,PD,64,1,2TTx56,4,NO,NO,658113.083,4330264.93,4330339.38,792.095,786.741,-7.191,-7.198,-2.416,-0.165,341.4,1.3,7.592,7.2,0.07,0.126,sí,no,,,-1.986,344.6,7.467,1.986,344.6,7.467,PD-64-0 (hermana),PD-64-1 (hermana),SI,SI,-6.931,-0.26,ok,,medido
PD-65-0,PD,65,0,2TTx42,3,NO,NO,658095.052,4331057.318,4331113.399,766.483,763.301,-5.674,-5.179,-1.0,1.241,349.1,346.5,5.275,5.326,0.06,0.099,no,no,,,3.871,36.8,6.466,5.823,311.6,7.793,PD-65-0 (hermana),PD-72-0,SI,NO,-5.571,-0.103,ok,,medido
PD-65-1,PD,65,1,2TTx42,3,NO,NO,658100.997,4331057.381,4331113.402,765.972,763.348,-4.684,-5.179,0.579,3.55,6.4,325.6,5.211,6.279,0.196,0.137,no,no,,,3.871,36.8,6.466,5.823,311.6,7.793,PD-65-0 (hermana),PD-72-0,SI,NO,-5.554,0.87,atencion,,medido
PD-66-0,PD,66,0,2TTx56,4,NO,NO,658107.083,4330652.723,4330727.361,780.261,779.163,-1.471,-1.423,-0.049,-0.798,358.0,29.3,1.424,1.632,0.074,0.017,no,no,,,1.271,41.8,1.908,-0.022,0.9,1.424,PD-66-0 (hermana),PD-73-0,SI,NO,-1.631,0.16,ok,,medido
PD-66-1,PD,66,1,2TTx56,4,NO,NO,658113.098,4330652.647,4330727.302,780.15,779.123,-1.376,-1.423,0.564,-0.642,21.6,24.3,1.531,1.561,0.084,0.037,no,no,,,1.271,41.8,1.908,-0.022,0.9,1.424,PD-66-0 (hermana),PD-73-0,SI,NO,-1.511,0.135,ok,,medido
PD-67-0,PD,67,0,2TTx28,2,NO,NO,658119.132,4330120.948,4330158.697,798.899,797.97,-2.461,-2.693,1.981,-2.877,36.3,46.9,3.343,3.941,0.195,0.029,no,sí,,,3.497,52.4,4.414,-1.016,20.7,2.878,PD-67-0 (hermana),PD-74-0,SI,NO,-3.328,0.867,atencion,,medido
PD-67-1,PD,67,1,2TTx28,2,NO,NO,658125.157,4330120.975,4330158.693,798.775,797.672,-2.924,-2.693,2.722,-1.998,45.3,36.6,3.829,3.353,0.048,0.059,no,sí,,,3.497,52.4,4.414,-1.016,20.7,2.878,PD-67-0 (hermana),PD-74-0,SI,NO,-3.279,0.355,ok,,medido
PD-68-0,PD,68,0,2TTx56,4,NO,NO,658119.132,4330159.014,4330233.568,797.936,793.956,-5.338,-4.927,0.379,-0.526,4.4,6.1,4.942,4.955,0.169,0.25,sí,sí,,,3.195,33.0,5.872,0.593,353.1,4.963,PD-63-1,PD-74-0,NO,NO,-4.976,-0.362,ok,,medido
PD-68-1,PD,68,1,2TTx56,4,NO,NO,658125.121,4330158.997,4330233.583,797.56,794.192,-4.516,-4.927,1.053,-1.198,12.1,13.7,5.038,5.071,0.234,0.137,sí,sí,,,3.195,33.0,5.872,0.593,353.1,4.963,PD-63-1,PD-74-0,NO,NO,-4.731,0.215,ok,,medido
