57,200924.928,8162328.654,1567.579,,,,,,,,,
58,200924.926,8162365.371,1568.157,,,,,,,,,
59,200924.932,8162365.958,1568.432,,,,,,,,,
60,200931.155,8162365.191,1568.292,,,,,,,,,
61,200931.145,8162365.834,1568.765,,,,,,,,,
62,200931.103,8162402.638,1567.831,,,,,,,,,
63,200931.105,8162403.305,1567.934,,,,,,,,,
64,200924.93,8162403.626,1567.638,,,,,,,,,
65,200924.94,8162402.756,1567.684,,,,,,,,,
66,200918.732,8162402.696,1567.475,,,,,,,,,
67,200918.752,8162403.332,1567.497,,,,,,,,,
68,200912.617,8162403.671,1567.547,,,,,,,,,
69,200912.582,8162402.821,1567.592,,,,,,,,,
70,200931.128,8162440.276,1568.107,,,,,,,,,
71,200931.141,8162440.948,1567.917,,,,,,,,,
72,200924.98,8162441.076,1567.783,,,,,,,,,
73,200924.968,8162440.395,1567.453,,,,,,,,,
74,200924.918,8162477.78,1567.33,,,,,,,,,
75,200924.919,8162478.821,1567.317,,,,,,,,,
76,200931.125,8162477.688,1567.601,,,,,,,,,
77,200931.12,8162478.477,1567.596,,,,,,,,,
78,200931.171,8162515.387,1566.724,,,,,,,,,
79,200924.954,8162515.517,1566.689,,,,,,,,,
80,200918.766,8162515.423,1566.602,,,,,,,,,
81,200912.522,8162515.542,1566.549,,,,,,,,,
82,200912.532,8162478.813,1567.4,,,,,,,,,
83,200912.502,8162477.745,1567.399,,,,,,,,,
84,200918.72,8162478.501,1567.319,,,,,,,,,
85,200918.705,8162477.701,1567.343,,,,,,,,,
86,200918.79,8162440.961,1567.745,,,,,,,,,
87,200918.77,8162440.336,1567.496,,,,,,,,,
88,200912.551,8162441.064,1567.186,,,,,,,,,
89,200912.597,8162440.487,1566.872,,,,,,,,,
90,200912.528,8162366.037,1568.064,,,,,,,,,
91,200912.519,8162365.327,1567.789,,,,,,,,,
92,200918.746,8162365.897,1568.372,,,,,,,,,
93,200918.736,8162365.215,1568.125,,,,,,,,,
94,200918.73,8162328.304,1567.261,,,,,,,,,
