id,X,Y,Z,rc,assigned,tracker_idx,row_side,Tracker_ID,NCU,GW,TCU,PS,NCU_ACCIONA,GRUPO,Tracker_Xref,Tracker_Yref,dx_ref,dy_ref,mesa,m_side,corner
12940,200602.649,8163470.472,1555.532,2981.0,True,1490.0,W,TR-07_2-053,13.0,2.0,53.0,07_2,MU-07_2-09,6.0,200608.7946,8163469.922,-6.146,0.55,1,S,SW
12941,200602.524,8163507.025,1554.716,2981.0,True,1490.0,W,TR-07_2-053,13.0,2.0,53.0,07_2,MU-07_2-09,6.0,200608.7946,8163469.922,-6.271,37.103,1,N,NW
12942,200608.786,8163507.108,1555.053,2980.0,True,1490.0,E,TR-07_2-053,13.0,2.0,53.0,07_2,MU-07_2-09,6.0,200608.7946,8163469.922,-0.009,37.186,1,N,NE
12943,200614.942,8163507.268,1555.396,2983.0,True,1491.0,W,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-6.249,37.346,1,N,NW
12944,200621.177,8163507.059,1555.093,2982.0,True,1491.0,E,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-0.014,37.137,1,N,NE
12945,200615.141,8163470.399,1555.444,2983.0,True,1491.0,W,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-6.05,0.477,1,S,SW
12946,200615.087,8163469.72,1555.554,2983.0,True,1491.0,W,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-6.104,-0.202,2,N,NW
12947,200621.116,8163470.264,1555.568,2982.0,True,1491.0,E,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-0.075,0.342,1,S,SE
12948,200621.197,8163469.484,1555.55,2982.0,True,1491.0,E,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,0.006,-0.438,2,N,NE
12949,200621.015,8163432.504,1555.809,2982.0,True,1491.0,E,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-0.176,-37.418,2,S,SE
12950,200621.223,8163431.997,1556.191,3018.0,True,1509.0,E,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,0.032,37.181,1,N,NE
12951,200615.361,8163432.707,1555.987,2983.0,True,1491.0,W,TR-07_2-054,13.0,2.0,54.0,07_2,MU-07_2-09,6.0,200621.1906,8163469.922,-5.83,-37.215,2,S,SW
12952,200615.023,8163432.172,1555.897,3019.0,True,1509.0,W,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-6.168,37.356,1,N,NW
12953,200615.414,8163395.116,1554.674,3019.0,True,1509.0,W,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-5.777,0.3,1,S,SW
12954,200615.007,8163394.565,1554.836,3019.0,True,1509.0,W,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-6.184,-0.251,2,N,NW
12955,200620.96,8163394.826,1554.997,3018.0,True,1509.0,E,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-0.231,0.01,1,S,SE
12956,200621.165,8163394.451,1555.052,3018.0,True,1509.0,E,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-0.026,-0.365,2,N,NE
12957,200621.152,8163357.416,1554.969,3018.0,True,1509.0,E,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-0.039,-37.4,2,S,SE
12958,200621.209,8163356.834,1554.918,3056.0,True,1528.0,E,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,0.018,37.124,1,N,NE
12959,200615.693,8163357.455,1554.766,3019.0,True,1509.0,W,TR-07_2-072,13.0,2.0,72.0,07_2,MU-07_2-09,6.0,200621.1906,8163394.816,-5.498,-37.361,2,S,SW
12960,200615.098,8163357.112,1555.045,3057.0,True,1528.0,W,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-6.093,37.402,1,N,NW
12961,200615.301,8163320.142,1553.304,3057.0,True,1528.0,W,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-5.89,0.432,1,S,SW
12962,200615.044,8163319.627,1553.423,3057.0,True,1528.0,W,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-6.147,-0.083,2,N,NW
12963,200621.093,8163319.157,1553.455,3056.0,True,1528.0,E,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-0.098,-0.553,2,N,NE
12964,200621.176,8163319.768,1553.554,3056.0,True,1528.0,E,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-0.015,0.058,1,S,SE
12965,200621.038,8163282.325,1552.576,3056.0,True,1528.0,E,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-0.153,-37.385,2,S,SE
12966,200621.14,8163281.773,1552.652,3094.0,True,1547.0,E,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-0.051,37.169,1,N,NE
12967,200615.166,8163282.501,1552.484,3057.0,True,1528.0,W,TR-07_2-091,13.0,2.0,91.0,07_2,MU-07_2-09,6.0,200621.1906,8163319.71,-6.025,-37.209,2,S,SW
12968,200614.973,8163281.919,1552.375,3095.0,True,1547.0,W,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-6.218,37.315,1,N,NW
12969,200615.311,8163245.03,1552.845,3095.0,True,1547.0,W,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-5.88,0.426,1,S,SW
12970,200615.042,8163244.376,1553.012,3095.0,True,1547.0,W,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-6.149,-0.228,2,N,NW
12971,200621.129,8163244.752,1553.134,3094.0,True,1547.0,E,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-0.062,0.148,1,S,SE
12972,200621.172,8163244.083,1553.196,3094.0,True,1547.0,E,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-0.019,-0.521,2,N,NE
12973,200615.058,8163207.433,1552.596,3095.0,True,1547.0,W,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-6.133,-37.171,2,S,SW
12974,200621.166,8163207.207,1553.034,3094.0,True,1547.0,E,TR-07_2-110,13.0,2.0,110.0,07_2,MU-07_2-09,6.0,200621.1906,8163244.604,-0.025,-37.397,2,S,SE
12975,200627.421,8163207.291,1553.411,3097.0,True,1548.0,W,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-6.166,-37.313,2,S,SW
12976,200633.443,8163207.183,1553.696,3096.0,True,1548.0,E,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-0.144,-37.421,2,S,SE
12977,200632.88,8163244.167,1553.311,3096.0,True,1548.0,E,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-0.707,-0.437,2,N,NE
12978,200633.591,8163244.646,1553.599,3096.0,True,1548.0,E,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,0.004,0.042,1,S,SE
12979,200627.445,8163244.179,1553.376,3097.0,True,1548.0,W,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-6.142,-0.425,2,N,NW
12980,200627.461,8163245.096,1553.388,3097.0,True,1548.0,W,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-6.126,0.492,1,S,SW
12981,200627.387,8163281.924,1552.941,3097.0,True,1548.0,W,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-6.2,37.32,1,N,NW
12982,200627.3,8163282.55,1553.06,3059.0,True,1529.0,W,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-6.287,-37.16,2,S,SW
12983,200633.385,8163281.844,1553.231,3096.0,True,1548.0,E,TR-07_2-111,13.0,2.0,111.0,07_2,MU-07_2-09,6.0,200633.5866,8163244.604,-0.202,37.24,1,N,NE
12984,200633.594,8163282.28,1553.349,3058.0,True,1529.0,E,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,0.007,-37.43,2,S,SE
12985,200633.441,8163319.191,1553.776,3058.0,True,1529.0,E,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-0.146,-0.519,2,N,NE
12986,200633.58,8163319.843,1553.845,3058.0,True,1529.0,E,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-0.007,0.133,1,S,SE
12987,200627.466,8163319.305,1553.591,3059.0,True,1529.0,W,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-6.121,-0.405,2,N,NW
12988,200627.42,8163320.197,1553.629,3059.0,True,1529.0,W,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-6.167,0.487,1,S,SW
12989,200627.499,8163357.615,1555.199,3021.0,True,1510.0,W,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-6.088,-37.201,2,S,SW
12990,200627.427,8163357.031,1555.102,3059.0,True,1529.0,W,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,-6.16,37.321,1,N,NW
12991,200633.624,8163356.834,1555.073,3058.0,True,1529.0,E,TR-07_2-092,13.0,2.0,92.0,07_2,MU-07_2-09,6.0,200633.5866,8163319.71,0.037,37.124,1,N,NE
12992,200633.729,8163357.416,1555.045,3020.0,True,1510.0,E,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,0.142,-37.4,2,S,SE
12993,200633.466,8163394.211,1555.97,3020.0,True,1510.0,E,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-0.121,-0.605,2,N,NE
12994,200633.514,8163394.801,1555.956,3020.0,True,1510.0,E,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-0.073,-0.015,1,S,SE
12995,200627.698,8163395.214,1555.34,3021.0,True,1510.0,W,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-5.889,0.398,1,S,SW
12996,200627.351,8163394.366,1555.461,3021.0,True,1510.0,W,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-6.236,-0.45,2,N,NW
12997,200627.408,8163432.043,1556.473,3021.0,True,1510.0,W,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,-6.179,37.227,1,N,NW
12998,200627.442,8163432.783,1556.314,2985.0,True,1492.0,W,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-6.145,-37.139,2,S,SW
12999,200633.628,8163431.953,1556.559,3020.0,True,1510.0,E,TR-07_2-073,13.0,2.0,73.0,07_2,MU-07_2-09,6.0,200633.5866,8163394.816,0.041,37.137,1,N,NE
13000,200633.648,8163432.679,1556.389,2984.0,True,1492.0,E,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,0.061,-37.243,2,S,SE
13001,200633.057,8163469.553,1555.6,2984.0,True,1492.0,E,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-0.53,-0.369,2,N,NE
13002,200633.591,8163470.323,1555.784,2984.0,True,1492.0,E,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,0.004,0.401,1,S,SE
13003,200627.515,8163469.558,1555.675,2985.0,True,1492.0,W,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-6.072,-0.364,2,N,NW
13004,200627.461,8163470.284,1555.691,2985.0,True,1492.0,W,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-6.126,0.362,1,S,SW
13005,200633.549,8163507.102,1555.04,2984.0,True,1492.0,E,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-0.038,37.18,1,N,NE
13006,200627.39,8163507.082,1555.002,2985.0,True,1492.0,W,TR-07_2-055,13.0,2.0,55.0,07_2,MU-07_2-09,6.0,200633.5866,8163469.922,-6.197,37.16,1,N,NW
13007,200639.787,8163507.199,1554.735,2987.0,True,1493.0,W,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-6.196,37.277,1,N,NW
13008,200646.024,8163507.116,1554.725,2986.0,True,1493.0,E,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,0.041,37.194,1,N,NE
13009,200639.876,8163470.466,1555.834,2987.0,True,1493.0,W,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-6.107,0.544,1,S,SW
13010,200639.819,8163469.512,1555.851,2987.0,True,1493.0,W,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-6.164,-0.41,2,N,NW
13011,200645.966,8163470.192,1555.777,2986.0,True,1493.0,E,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-0.017,0.27,1,S,SE
13012,200646.011,8163469.444,1555.808,2986.0,True,1493.0,E,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,0.028,-0.478,2,N,NE
13013,200639.943,8163432.717,1556.62,2987.0,True,1493.0,W,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-6.04,-37.205,2,S,SW
13014,200639.822,8163432.103,1556.898,3023.0,True,1511.0,W,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-6.161,37.287,1,N,NW
13015,200645.957,8163432.629,1556.772,2986.0,True,1493.0,E,TR-07_2-056,13.0,2.0,56.0,07_2,MU-07_2-09,7.0,200645.9826,8163469.922,-0.026,-37.293,2,S,SE
13016,200646.03,8163432.081,1556.716,3022.0,True,1511.0,E,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,0.047,37.265,1,N,NE
13017,200639.767,8163395.323,1556.154,3023.0,True,1511.0,W,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-6.216,0.507,1,S,SW
13018,200639.732,8163394.332,1556.122,3023.0,True,1511.0,W,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-6.251,-0.484,2,N,NW
13019,200645.945,8163395.053,1556.241,3022.0,True,1511.0,E,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-0.038,0.237,1,S,SE
13020,200645.965,8163394.265,1556.216,3022.0,True,1511.0,E,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-0.018,-0.551,2,N,NE
13021,200639.867,8163357.649,1555.368,3023.0,True,1511.0,W,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-6.116,-37.167,2,S,SW
13022,200639.819,8163356.988,1555.217,3061.0,True,1530.0,W,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-6.164,37.278,1,N,NW
13023,200645.72,8163357.434,1555.067,3022.0,True,1511.0,E,TR-07_2-074,13.0,2.0,74.0,07_2,MU-07_2-09,7.0,200645.9826,8163394.816,-0.263,-37.382,2,S,SE
13024,200646.006,8163356.854,1555.16,3060.0,True,1530.0,E,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,0.023,37.144,1,N,NE
13025,200640.031,8163320.13,1553.936,3061.0,True,1530.0,W,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-5.952,0.42,1,S,SW
13026,200639.813,8163319.252,1553.97,3061.0,True,1530.0,W,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-6.17,-0.458,2,N,NW
13027,200645.384,8163319.771,1554.227,3060.0,True,1530.0,E,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-0.599,0.061,1,S,SE
13028,200646.015,8163319.133,1554.422,3060.0,True,1530.0,E,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,0.032,-0.577,2,N,NE
13029,200639.867,8163282.487,1553.532,3061.0,True,1530.0,W,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-6.116,-37.223,2,S,SW
13030,200639.742,8163281.941,1553.407,3099.0,True,1549.0,W,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-6.241,37.337,1,N,NW
13031,200645.787,8163282.268,1553.698,3060.0,True,1530.0,E,TR-07_2-093,13.0,2.0,93.0,07_2,MU-07_2-09,7.0,200645.9826,8163319.71,-0.196,-37.442,2,S,SE
13032,200645.959,8163281.918,1553.671,3098.0,True,1549.0,E,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-0.024,37.314,1,N,NE
13033,200639.799,8163245.202,1553.598,3099.0,True,1549.0,W,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-6.184,0.598,1,S,SW
13034,200639.837,8163244.335,1553.644,3099.0,True,1549.0,W,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-6.146,-0.269,2,N,NW
13035,200645.938,8163244.79,1553.595,3098.0,True,1549.0,E,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-0.045,0.186,1,S,SE
13036,200645.94,8163244.058,1553.616,3098.0,True,1549.0,E,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-0.043,-0.546,2,N,NE
13037,200639.808,8163207.482,1554.381,3099.0,True,1549.0,W,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,-6.175,-37.122,2,S,SW
13038,200646.001,8163207.332,1554.596,3098.0,True,1549.0,E,TR-07_2-112,13.0,2.0,112.0,07_2,MU-07_2-09,7.0,200645.9826,8163244.604,0.018,-37.272,2,S,SE
13039,200652.187,8163207.462,1554.416,3101.0,True,1550.0,W,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-6.192,-37.142,2,S,SW
13040,200658.36,8163207.319,1554.971,3100.0,True,1550.0,E,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-0.019,-37.285,2,S,SE
13041,200652.335,8163244.268,1553.72,3101.0,True,1550.0,W,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-6.044,-0.336,2,N,NW
13042,200652.256,8163245.107,1553.752,3101.0,True,1550.0,W,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-6.123,0.503,1,S,SW
13043,200652.66,8163282.165,1553.938,3101.0,True,1550.0,W,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-5.719,37.561,1,N,NW
13044,200652.125,8163282.487,1554.164,3063.0,True,1531.0,W,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-6.254,-37.223,2,S,SW
13045,200652.286,8163319.285,1554.395,3063.0,True,1531.0,W,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-6.093,-0.425,2,N,NW
13046,200652.257,8163320.187,1554.44,3063.0,True,1531.0,W,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-6.122,0.477,1,S,SW
13047,200658.369,8163319.179,1554.403,3062.0,True,1531.0,E,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-0.01,-0.531,2,N,NE
13048,200658.365,8163319.917,1554.425,3062.0,True,1531.0,E,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-0.014,0.207,1,S,SE
13049,200652.458,8163357.13,1555.319,3063.0,True,1531.0,W,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-5.921,37.42,1,N,NW
13050,200652.237,8163357.591,1555.326,3025.0,True,1512.0,W,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,-6.142,-37.225,2,S,SW
13051,200658.444,8163357.463,1555.582,3024.0,True,1512.0,E,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,0.065,-37.353,2,S,SE
13052,200658.283,8163394.235,1556.737,3024.0,True,1512.0,E,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,-0.096,-0.581,2,N,NE
13053,200658.38,8163394.888,1556.792,3024.0,True,1512.0,E,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,0.001,0.072,1,S,SE
13054,200652.412,8163394.525,1556.433,3025.0,True,1512.0,W,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,-5.967,-0.291,2,N,NW
13055,200652.232,8163395.203,1556.506,3025.0,True,1512.0,W,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,-6.147,0.387,1,S,SW
13056,200652.305,8163432.148,1556.919,3025.0,True,1512.0,W,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,-6.074,37.332,1,N,NW
13057,200652.207,8163432.641,1556.951,2989.0,True,1494.0,W,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-6.172,-37.281,2,S,SW
13058,200652.296,8163469.561,1555.931,2989.0,True,1494.0,W,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-6.083,-0.361,2,N,NW
13059,200652.292,8163470.389,1555.947,2989.0,True,1494.0,W,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-6.087,0.467,1,S,SW
13060,200658.329,8163470.142,1556.199,2988.0,True,1494.0,E,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-0.05,0.22,1,S,SE
13061,200658.31,8163469.432,1556.239,2988.0,True,1494.0,E,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-0.069,-0.49,2,N,NE
13062,200658.399,8163507.084,1554.748,2988.0,True,1494.0,E,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,0.02,37.162,1,N,NE
13063,200652.19,8163507.21,1554.696,2989.0,True,1494.0,W,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,-6.189,37.288,1,N,NW
13064,200658.43,8163432.68,1557.091,2988.0,True,1494.0,E,TR-07_2-057,13.0,2.0,57.0,07_2,MU-07_2-09,7.0,200658.3786,8163469.922,0.051,-37.242,2,S,SE
13065,200658.402,8163431.92,1556.951,3024.0,True,1512.0,E,TR-07_2-075,13.0,2.0,75.0,07_2,MU-07_2-09,7.0,200658.3786,8163394.816,0.023,37.104,1,N,NE
13066,200658.44,8163356.849,1555.661,3062.0,True,1531.0,E,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,0.061,37.139,1,N,NE
13067,200658.353,8163282.461,1554.501,3062.0,True,1531.0,E,TR-07_2-094,13.0,2.0,94.0,07_2,MU-07_2-09,7.0,200658.3786,8163319.71,-0.026,-37.249,2,S,SE
13068,200658.375,8163281.743,1554.411,3100.0,True,1550.0,E,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-0.004,37.139,1,N,NE
13069,200658.34,8163245.06,1553.656,3100.0,True,1550.0,E,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-0.039,0.456,1,S,SE
13070,200658.325,8163244.038,1553.673,3100.0,True,1550.0,E,TR-07_2-113,13.0,2.0,113.0,07_2,MU-07_2-09,7.0,200658.3786,8163244.604,-0.054,-0.566,2,N,NE
13071,200664.625,8163207.494,1555.004,3103.0,True,1551.0,W,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-6.15,-37.11,2,S,SW
13072,200664.557,8163244.173,1553.912,3103.0,True,1551.0,W,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-6.218,-0.431,2,N,NW
13073,200664.562,8163245.201,1553.911,3103.0,True,1551.0,W,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-6.213,0.597,1,S,SW
13075,200670.705,8163244.035,1554.414,3102.0,True,1551.0,E,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-0.07,-0.569,1,S,SE
13077,200664.58,8163281.889,1554.74,3103.0,True,1551.0,W,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-6.195,37.285,1,N,NW
13078,200664.55,8163282.59,1554.936,3065.0,True,1532.0,W,TR-07_2-095,13.0,2.0,95.0,07_2,MU-07_2-09,7.0,200670.7746,8163319.71,-6.225,-37.12,2,S,SW
13079,200670.754,8163281.708,1555.128,3102.0,True,1551.0,E,TR-07_2-114,13.0,2.0,114.0,07_2,MU-07_2-09,7.0,200670.7746,8163244.604,-0.021,37.104,1,N,NE
13081,200670.728,8163319.114,1554.639,3064.0,True,1532.0,E,TR-07_2-095,13.0,2.0,95.0,07_2,MU-07_2-09,7.0,200670.7746,8163319.71,-0.047,-0.596,1,S,SE
